count;year;gender_event;gender_athlete;event;type;family_name_ok;given_name_ok;country;continent;country_career;athlete_ok;medal
39464;2015;Women;Women;4 x 100m Medley;Relay;Coleman;Michelle;SWE;Europe;SWE;Michelle Coleman (SWE);Silver
39465;2015;Women;Women;4 x 100m Medley;Relay;Johansson;Jennie;SWE;Europe;SWE;Jennie Johansson (SWE);Silver
39466;2015;Women;Women;4 x 100m Medley;Relay;Sjoestroem;Sarah;SWE;Europe;SWE;Sarah Sjoestroem (SWE);Silver
39467;2015;Women;Women;4 x 100m Medley;Relay;Hansson;Louise;SWE;Europe;SWE;Louise Hansson (SWE);Silver
39468;2015;Women;Women;4 x 100m Medley;Relay;Seebohm;Emily;AUS;Oceania;AUS;Emily Seebohm (AUS);Bronze
39469;2015;Women;Women;4 x 100m Medley;Relay;McKeown;Taylor;AUS;Oceania;AUS;Taylor McKeown (AUS);Bronze
39470;2015;Women;Women;4 x 100m Medley;Relay;McKeon;Emma;AUS;Oceania;AUS;Emma McKeon (AUS);Bronze
39471;2015;Women;Women;4 x 100m Medley;Relay;Campbell;Bronte;AUS;Oceania;AUS;Bronte Campbell (AUS);Bronze
39494;2015;Women;Women;4 x 100m Medley;Relay;Chen;Xinyi;CHN;Asia;CHN;Xinyi Chen (CHN);Gold
39495;2015;Women;Women;4 x 100m Medley;Relay;Qiu;Yuhan;CHN;Asia;CHN;Yuhan Qiu (CHN);Gold
39504;2015;Women;Women;4 x 100m Medley;Relay;Wilson;Madison;AUS;Oceania;AUS;Madison Wilson (AUS);Bronze
39505;2015;Women;Women;4 x 100m Medley;Relay;Tonks;Lorna;AUS;Oceania;AUS;Lorna Tonks (AUS);Bronze
39506;2015;Women;Women;4 x 100m Medley;Relay;Groves;Madeline;AUS;Oceania;AUS;Madeline Groves (AUS);Bronze
39507;2015;Women;Women;4 x 100m Medley;Relay;Schlanger-Wright;Melanie;AUS;Oceania;AUS;Melanie Schlanger-Wright (AUS);Bronze
39592;2015;Mixed;Men;Mixed 4 x 100m Freestyle;Relay;Lochte;Ryan;USA;America;USA;Ryan Lochte (USA);Gold
39593;2015;Mixed;Men;Mixed 4 x 100m Freestyle;Relay;Adrian;Nathan;USA;America;USA;Nathan Adrian (USA);Gold
39594;2015;Mixed;Women;Mixed 4 x 100m Freestyle;Relay;Manuel;Simone;USA;America;USA;Simone Manuel (USA);Gold
39595;2015;Mixed;Women;Mixed 4 x 100m Freestyle;Relay;Franklin;Missy;USA;America;USA;Missy Franklin (USA);Gold
39596;2015;Mixed;Men;Mixed 4 x 100m Freestyle;Relay;Verschuren;Sebastiaan;NED;Europe;NED;Sebastiaan Verschuren (NED);Silver
39597;2015;Mixed;Men;Mixed 4 x 100m Freestyle;Relay;Reijns;Joost;NED;Europe;NED;Joost Reijns (NED);Silver
39598;2015;Mixed;Women;Mixed 4 x 100m Freestyle;Relay;Kromowidjojo;Ranomi;NED;Europe;NED;Ranomi Kromowidjojo (NED);Silver
39599;2015;Mixed;Women;Mixed 4 x 100m Freestyle;Relay;Heemskerk;Femke;NED;Europe;NED;Femke Heemskerk (NED);Silver
39600;2015;Mixed;Men;Mixed 4 x 100m Freestyle;Relay;Condorelli;Santo;CAN;America;CAN, ITA;Santo Condorelli (CAN, ITA);Bronze
39601;2015;Mixed;Men;Mixed 4 x 100m Freestyle;Relay;Kisil;Yuri;CAN;America;CAN;Yuri Kisil (CAN);Bronze
39602;2015;Mixed;Women;Mixed 4 x 100m Freestyle;Relay;van Landeghem;Chantal;CAN;America;CAN;Chantal van Landeghem (CAN);Bronze
39603;2015;Mixed;Women;Mixed 4 x 100m Freestyle;Relay;Mainville;Sandrine;CAN;America;CAN;Sandrine Mainville (CAN);Bronze
39624;2015;Mixed;Men;Mixed 4 x 100m Freestyle;Relay;Dwyer;Conor;USA;America;USA;Conor Dwyer (USA);Gold
39626;2015;Mixed;Women;Mixed 4 x 100m Freestyle;Relay;Geer;Margo;USA;America;USA;Margo Geer (USA);Gold
39627;2015;Mixed;Women;Mixed 4 x 100m Freestyle;Relay;Weitzeil;Abbey;USA;America;USA;Abbey Weitzeil (USA);Gold
39641;2015;Mixed;Men;Mixed 4 x 100m Freestyle;Relay;Stolk;Kyle;NED;Europe;NED;Kyle Stolk (NED);Silver
39642;2015;Mixed;Women;Mixed 4 x 100m Freestyle;Relay;Steenbergen;Marrit;NED;Europe;NED;Marrit Steenbergen (NED);Silver
39653;2015;Mixed;Men;Mixed 4 x 100m Freestyle;Relay;Krug;Karl;CAN;America;CAN;Karl Krug (CAN);Bronze
39655;2015;Mixed;Women;Mixed 4 x 100m Freestyle;Relay;Poon;Victoria;CAN;America;CAN;Victoria Poon (CAN);Bronze
39736;2015;Mixed;Men;Mixed 4 x 100m Medley;Relay;Walker-Hebborn;Chris;GBR;Europe;GBR;Chris Walker-Hebborn (GBR);Gold
39737;2015;Mixed;Men;Mixed 4 x 100m Medley;Relay;Peaty;Adam;GBR;Europe;GBR;Adam Peaty (GBR);Gold
39738;2015;Mixed;Women;Mixed 4 x 100m Medley;Relay;O'Connor;Siobhan-Marie;GBR;Europe;GBR;Siobhan-Marie O'Connor (GBR);Gold
39739;2015;Mixed;Women;Mixed 4 x 100m Medley;Relay;Halsall;Francesca;GBR;Europe;GBR;Francesca Halsall (GBR);Gold
39740;2015;Mixed;Men;Mixed 4 x 100m Medley;Relay;Murphy;Ryan;USA;America;USA;Ryan Murphy (USA);Silver
39741;2015;Mixed;Men;Mixed 4 x 100m Medley;Relay;Cordes;Kevin;USA;America;USA;Kevin Cordes (USA);Silver
39742;2015;Mixed;Women;Mixed 4 x 100m Medley;Relay;McLaughlin;Katie;USA;America;USA;Katie McLaughlin (USA);Silver
39743;2015;Mixed;Women;Mixed 4 x 100m Medley;Relay;Geer;Margo;USA;America;USA;Margo Geer (USA);Silver
39744;2015;Mixed;Men;Mixed 4 x 100m Medley;Relay;Glania;Jan-Philip;GER;Europe;GER;Jan-Philip Glania (GER);Bronze
39745;2015;Mixed;Men;Mixed 4 x 100m Medley;Relay;Feldwehr;Hendrik;GER;Europe;GER;Hendrik Feldwehr (GER);Bronze
39746;2015;Mixed;Women;Mixed 4 x 100m Medley;Relay;Wenk;Alexandra;GER;Europe;GER;Alexandra Wenk (GER);Bronze
39747;2015;Mixed;Women;Mixed 4 x 100m Medley;Relay;Bruhn;Annika;GER;Europe;GER;Annika Bruhn (GER);Bronze
39770;2015;Mixed;Women;Mixed 4 x 100m Medley;Relay;Stewart;Kendyl;USA;America;USA;Kendyl Stewart (USA);Silver
39771;2015;Mixed;Women;Mixed 4 x 100m Medley;Relay;Neal;Lia;USA;America;USA;Lia Neal (USA);Silver
39773;2015;Mixed;Men;Mixed 4 x 100m Medley;Relay;Murdoch;Ross;GBR;Europe;GBR;Ross Murdoch (GBR);Gold
39774;2015;Mixed;Women;Mixed 4 x 100m Medley;Relay;Kelly;Rachael;GBR;Europe;GBR;Rachael Kelly (GBR);Gold
39880;2015;Men;Men;50m Freestyle;Individual;Manaudou;Florent;FRA;Europe;FRA;Florent Manaudou (FRA);Gold
39881;2015;Men;Men;50m Freestyle;Individual;Adrian;Nathan;USA;America;USA;Nathan Adrian (USA);Silver
39882;2015;Men;Men;50m Freestyle;Individual;Fratus;Bruno;BRA;America;BRA;Bruno Fratus (BRA);Bronze
40021;2015;Men;Men;50m Breaststroke;Individual;Peaty;Adam;GBR;Europe;GBR;Adam Peaty (GBR);Gold
40022;2015;Men;Men;50m Breaststroke;Individual;van der Burgh;Cameron;RSA;Africa;RSA;Cameron van der Burgh (RSA);Silver
40023;2015;Men;Men;50m Breaststroke;Individual;Cordes;Kevin;USA;America;USA;Kevin Cordes (USA);Bronze
40123;2015;Men;Men;100m Breaststroke;Individual;Peaty;Adam;GBR;Europe;GBR;Adam Peaty (GBR);Gold
40124;2015;Men;Men;100m Breaststroke;Individual;van der Burgh;Cameron;RSA;Africa;RSA;Cameron van der Burgh (RSA);Silver
40125;2015;Men;Men;100m Breaststroke;Individual;Murdoch;Ross;GBR;Europe;GBR;Ross Murdoch (GBR);Bronze
40224;2015;Men;Men;200m Breaststroke;Individual;Koch;Marco;GER;Europe;GER;Marco Koch (GER);Gold
40225;2015;Men;Men;200m Breaststroke;Individual;Cordes;Kevin;USA;America;USA;Kevin Cordes (USA);Silver
40226;2015;Men;Men;200m Breaststroke;Individual;Gyurta;Daniel;HUN;Europe;HUN;Daniel Gyurta (HUN);Bronze
40300;2015;Men;Men;50m Butterfly;Individual;Manaudou;Florent;FRA;Europe;FRA;Florent Manaudou (FRA);Gold
40301;2015;Men;Men;50m Butterfly;Individual;Santos;Nicholas;BRA;America;BRA;Nicholas Santos (BRA);Silver
40302;2015;Men;Men;50m Butterfly;Individual;Cseh;Laszlo;HUN;Europe;HUN;Laszlo Cseh (HUN);Bronze
40303;2015;Men;Men;50m Butterfly;Individual;Czerniak;Konrad;POL;Europe;POL;Konrad Czerniak (POL);Bronze
40404;2015;Men;Men;100m Butterfly;Individual;le Clos;Chad;RSA;Africa;RSA;Chad le Clos (RSA);Gold
40405;2015;Men;Men;100m Butterfly;Individual;Cseh;Laszlo;HUN;Europe;HUN;Laszlo Cseh (HUN);Silver
40406;2015;Men;Men;100m Butterfly;Individual;Schooling;Joseph;SIN;Asia;SIN;Joseph Schooling (SIN);Bronze
40501;2015;Men;Men;200m Butterfly;Individual;Cseh;Laszlo;HUN;Europe;HUN;Laszlo Cseh (HUN);Gold
40502;2015;Men;Men;200m Butterfly;Individual;le Clos;Chad;RSA;Africa;RSA;Chad le Clos (RSA);Silver
40503;2015;Men;Men;200m Butterfly;Individual;Switkowski;Jan;POL;Europe;POL;Jan Switkowski (POL);Bronze
40565;2015;Men;Men;200m Medley;Individual;Lochte;Ryan;USA;America;USA;Ryan Lochte (USA);Gold
40566;2015;Men;Men;200m Medley;Individual;Pereira;Thiago;BRA;America;BRA;Thiago Pereira (BRA);Silver
40567;2015;Men;Men;200m Medley;Individual;Wang;Shun;CHN;Asia;CHN;Shun Wang (CHN);Bronze
40638;2015;Men;Men;400m Medley;Individual;Seto;Daiya;JPN;Asia;JPN;Daiya Seto (JPN);Gold
40639;2015;Men;Men;400m Medley;Individual;Verraszto;David;HUN;Europe;HUN;David Verraszto (HUN);Silver
40640;2015;Men;Men;400m Medley;Individual;Kalisz;Chase;USA;America;USA;Chase Kalisz (USA);Bronze
40687;2015;Men;Men;4 x 100m Freestyle;Relay;Metella;Mehdy;FRA;Europe;FRA;Mehdy Metella (FRA);Gold
40688;2015;Men;Men;4 x 100m Freestyle;Relay;Manaudou;Florent;FRA;Europe;FRA;Florent Manaudou (FRA);Gold
40689;2015;Men;Men;4 x 100m Freestyle;Relay;Gilot;Fabien;FRA;Europe;FRA;Fabien Gilot (FRA);Gold
40690;2015;Men;Men;4 x 100m Freestyle;Relay;Stravius;Jeremy;FRA;Europe;FRA;Jeremy Stravius (FRA);Gold
40691;2015;Men;Men;4 x 100m Freestyle;Relay;Grechin;Andrey;RUS;Europe;RUS;Andrey Grechin (RUS);Silver
40692;2015;Men;Men;4 x 100m Freestyle;Relay;Lobintsev;Nikita;RUS;Europe;RUS;Nikita Lobintsev (RUS);Silver
40693;2015;Men;Men;4 x 100m Freestyle;Relay;Morozov;Vladimir;RUS;Europe;RUS;Vladimir Morozov (RUS);Silver
40694;2015;Men;Men;4 x 100m Freestyle;Relay;Sukhorukov;Alexander;RUS;Europe;RUS;Alexander Sukhorukov (RUS);Silver
40695;2015;Men;Men;4 x 100m Freestyle;Relay;Dotto;Luca;ITA;Europe;ITA;Luca Dotto (ITA);Bronze
40696;2015;Men;Men;4 x 100m Freestyle;Relay;Orsi;Marco;ITA;Europe;ITA;Marco Orsi (ITA);Bronze
40697;2015;Men;Men;4 x 100m Freestyle;Relay;Santucci;Michele;ITA;Europe;ITA;Michele Santucci (ITA);Bronze
40698;2015;Men;Men;4 x 100m Freestyle;Relay;Magnini;Filippo;ITA;Europe;ITA;Filippo Magnini (ITA);Bronze
40720;2015;Men;Men;4 x 100m Freestyle;Relay;Izotov;Danila;RUS;Europe;RUS;Danila Izotov (RUS);Silver
40732;2015;Men;Men;4 x 100m Freestyle;Relay;Bourelly;Lorys;FRA;Europe;FRA;Lorys Bourelly (FRA);Gold
40734;2015;Men;Men;4 x 100m Freestyle;Relay;Mignon;Clement;FRA;Europe;FRA;Clement Mignon (FRA);Gold
40839;2015;Men;Men;100m Freestyle;Individual;Zetao;Ning;CHN;Asia;CHN;Ning Zetao (CHN);Gold
40840;2015;Men;Men;100m Freestyle;Individual;McEvoy;Cameron;AUS;Oceania;AUS;Cameron McEvoy (AUS);Silver
40841;2015;Men;Men;100m Freestyle;Individual;Grabich;Federico;ARG;America;ARG;Federico Grabich (ARG);Bronze
40978;2015;Men;Men;4 x 200m Freestyle;Relay;Wallace;Dan;GBR;Europe;GBR;Dan Wallace (GBR);Gold
40979;2015;Men;Men;4 x 200m Freestyle;Relay;Renwick;Robert;GBR;Europe;GBR;Robert Renwick (GBR);Gold
40980;2015;Men;Men;4 x 200m Freestyle;Relay;Jarvis;Calum;GBR;Europe;GBR;Calum Jarvis (GBR);Gold
40981;2015;Men;Men;4 x 200m Freestyle;Relay;Guy;James;GBR;Europe;GBR;James Guy (GBR);Gold
40982;2015;Men;Men;4 x 200m Freestyle;Relay;Lochte;Ryan;USA;America;USA;Ryan Lochte (USA);Silver
40983;2015;Men;Men;4 x 200m Freestyle;Relay;Dwyer;Conor;USA;America;USA;Conor Dwyer (USA);Silver
40984;2015;Men;Men;4 x 200m Freestyle;Relay;Malone;Reed;USA;America;USA;Reed Malone (USA);Silver
40985;2015;Men;Men;4 x 200m Freestyle;Relay;Weiss;Michael;USA;America;USA;Michael Weiss (USA);Silver
40986;2015;Men;Men;4 x 200m Freestyle;Relay;McEvoy;Cameron;AUS;Oceania;AUS;Cameron McEvoy (AUS);Bronze
40987;2015;Men;Men;4 x 200m Freestyle;Relay;McKeon;David;AUS;Oceania;AUS;David McKeon (AUS);Bronze
40988;2015;Men;Men;4 x 200m Freestyle;Relay;Smith;Daniel;AUS;Oceania;AUS;Daniel Smith (AUS);Bronze
40989;2015;Men;Men;4 x 200m Freestyle;Relay;Fraser-Holmes;Thomas;AUS;Oceania;AUS;Thomas Fraser-Holmes (AUS);Bronze
41010;2015;Men;Men;4 x 200m Freestyle;Relay;Hackett;Grant;AUS;Oceania;AUS;Grant Hackett (AUS);Bronze
41011;2015;Men;Men;4 x 200m Freestyle;Relay;Herzog;Kurt;AUS;Oceania;AUS;Kurt Herzog (AUS);Bronze
41016;2015;Men;Men;4 x 200m Freestyle;Relay;Klueh;Michael;USA;America;USA;Michael Klueh (USA);Silver
41019;2015;Men;Men;4 x 200m Freestyle;Relay;Grainger;Nicholas;GBR;Europe;GBR;Nicholas Grainger (GBR);Gold
41021;2015;Men;Men;4 x 200m Freestyle;Relay;Scott;Duncan;GBR;Europe;GBR;Duncan Scott (GBR);Gold
41098;2015;Men;Men;4 x 100m Medley;Relay;Murphy;Ryan;USA;America;USA;Ryan Murphy (USA);Gold
41099;2015;Men;Men;4 x 100m Medley;Relay;Cordes;Kevin;USA;America;USA;Kevin Cordes (USA);Gold
41100;2015;Men;Men;4 x 100m Medley;Relay;Shields;Tom;USA;America;USA;Tom Shields (USA);Gold
41101;2015;Men;Men;4 x 100m Medley;Relay;Adrian;Nathan;USA;America;USA;Nathan Adrian (USA);Gold
41102;2015;Men;Men;4 x 100m Medley;Relay;Larkin;Mitch;AUS;Oceania;AUS;Mitch Larkin (AUS);Silver
41103;2015;Men;Men;4 x 100m Medley;Relay;Packard;Jake;AUS;Oceania;AUS;Jake Packard (AUS);Silver
41104;2015;Men;Men;4 x 100m Medley;Relay;Hadler;Jayden;AUS;Oceania;AUS;Jayden Hadler (AUS);Silver
41105;2015;Men;Men;4 x 100m Medley;Relay;McEvoy;Cameron;AUS;Oceania;AUS;Cameron McEvoy (AUS);Silver
41106;2015;Men;Men;4 x 100m Medley;Relay;Lacourt;Camille;FRA;Europe;FRA;Camille Lacourt (FRA);Bronze
41107;2015;Men;Men;4 x 100m Medley;Relay;Perez-Dortona;Giacomo;FRA;Europe;FRA;Giacomo Perez-Dortona (FRA);Bronze
41108;2015;Men;Men;4 x 100m Medley;Relay;Metella;Mehdy;FRA;Europe;FRA;Mehdy Metella (FRA);Bronze
41109;2015;Men;Men;4 x 100m Medley;Relay;Gilot;Fabien;FRA;Europe;FRA;Fabien Gilot (FRA);Bronze
41130;2015;Men;Men;4 x 100m Medley;Relay;Grevers;Matt;USA;America;USA;Matt Grevers (USA);Gold
41131;2015;Men;Men;4 x 100m Medley;Relay;Miller;Cody;USA;America;USA;Cody Miller (USA);Gold
41132;2015;Men;Men;4 x 100m Medley;Relay;Phillips;Tim;USA;America;USA;Tim Phillips (USA);Gold
41133;2015;Men;Men;4 x 100m Medley;Relay;Lochte;Ryan;USA;America;USA;Ryan Lochte (USA);Gold
41136;2015;Men;Men;4 x 100m Medley;Relay;Morgan;David;AUS;Oceania;AUS;David Morgan (AUS);Silver
41137;2015;Men;Men;4 x 100m Medley;Relay;Chalmers;Kyle;AUS;Oceania;AUS;Kyle Chalmers (AUS);Silver
41246;2015;Men;Men;200m Freestyle;Individual;Guy;James;GBR;Europe;GBR;James Guy (GBR);Gold
41247;2015;Men;Men;200m Freestyle;Individual;Sun;Yang;CHN;Asia;CHN;Yang Sun (CHN);Silver
41248;2015;Men;Men;200m Freestyle;Individual;Biedermann;Paul;GER;Europe;GER;Paul Biedermann (GER);Bronze
41350;2015;Men;Men;400m Freestyle;Individual;Sun;Yang;CHN;Asia;CHN;Yang Sun (CHN);Gold
41351;2015;Men;Men;400m Freestyle;Individual;Guy;James;GBR;Europe;GBR;James Guy (GBR);Silver
41352;2015;Men;Men;400m Freestyle;Individual;Cochrane;Ryan;CAN;America;CAN;Ryan Cochrane (CAN);Bronze
41426;2015;Men;Men;800m Freestyle;Individual;Sun;Yang;CHN;Asia;CHN;Yang Sun (CHN);Gold
41427;2015;Men;Men;800m Freestyle;Individual;Paltrinieri;Gregorio;ITA;Europe;ITA;Gregorio Paltrinieri (ITA);Silver
41428;2015;Men;Men;800m Freestyle;Individual;Horton;Mack;AUS;Oceania;AUS;Mack Horton (AUS);Bronze
41475;2015;Men;Men;1500m Freestyle;Individual;Paltrinieri;Gregorio;ITA;Europe;ITA;Gregorio Paltrinieri (ITA);Gold
41476;2015;Men;Men;1500m Freestyle;Individual;Jaeger;Connor;USA;America;USA;Connor Jaeger (USA);Silver
41477;2015;Men;Men;1500m Freestyle;Individual;Cochrane;Ryan;CAN;America;CAN;Ryan Cochrane (CAN);Bronze
41527;2015;Men;Men;50m Backstroke;Individual;Lacourt;Camille;FRA;Europe;FRA;Camille Lacourt (FRA);Gold
41528;2015;Men;Men;50m Backstroke;Individual;Grevers;Matt;USA;America;USA;Matt Grevers (USA);Silver
41529;2015;Men;Men;50m Backstroke;Individual;Treffers;Ben;AUS;Oceania;AUS;Ben Treffers (AUS);Bronze
41619;2015;Men;Men;100m Backstroke;Individual;Larkin;Mitch;AUS;Oceania;AUS;Mitch Larkin (AUS);Gold
41620;2015;Men;Men;100m Backstroke;Individual;Lacourt;Camille;FRA;Europe;FRA;Camille Lacourt (FRA);Silver
41621;2015;Men;Men;100m Backstroke;Individual;Grevers;Matt;USA;America;USA;Matt Grevers (USA);Bronze
41711;2015;Men;Men;200m Backstroke;Individual;Larkin;Mitch;AUS;Oceania;AUS;Mitch Larkin (AUS);Gold
41712;2015;Men;Men;200m Backstroke;Individual;Kawecki;Radoslaw;POL;Europe;POL;Radoslaw Kawecki (POL);Silver
41713;2015;Men;Men;200m Backstroke;Individual;Rylov;Evgeny;RUS;Europe;RUS;Evgeny Rylov (RUS);Bronze
41772;2017;Women;Women;50m Freestyle;Individual;Sjoestroem;Sarah;SWE;Europe;SWE;Sarah Sjoestroem (SWE);Gold
41773;2017;Women;Women;50m Freestyle;Individual;Kromowidjojo;Ranomi;NED;Europe;NED;Ranomi Kromowidjojo (NED);Silver
41774;2017;Women;Women;50m Freestyle;Individual;Manuel;Simone;USA;America;USA;Simone Manuel (USA);Bronze
41884;2017;Women;Women;100m Freestyle;Individual;Manuel;Simone;USA;America;USA;Simone Manuel (USA);Gold
41885;2017;Women;Women;100m Freestyle;Individual;Sjoestroem;Sarah;SWE;Europe;SWE;Sarah Sjoestroem (SWE);Silver
41886;2017;Women;Women;100m Freestyle;Individual;Blume;Pernille;DEN;Europe;DEN;Pernille Blume (DEN);Bronze
41988;2017;Women;Women;200m Freestyle;Individual;Pellegrini;Federica;ITA;Europe;ITA;Federica Pellegrini (ITA);Gold
41989;2017;Women;Women;200m Freestyle;Individual;McKeon;Emma;AUS;Oceania;AUS;Emma McKeon (AUS);Silver
41990;2017;Women;Women;200m Freestyle;Individual;Ledecky;Katie;USA;America;USA;Katie Ledecky (USA);Silver
42064;2017;Women;Women;400m Freestyle;Individual;Ledecky;Katie;USA;America;USA;Katie Ledecky (USA);Gold
42065;2017;Women;Women;400m Freestyle;Individual;Smith;Leah;USA;America;USA;Leah Smith (USA);Silver
42066;2017;Women;Women;400m Freestyle;Individual;Li;Bingjie;CHN;Asia;CHN;Bingjie Li (CHN);Bronze
42108;2017;Women;Women;800m Freestyle;Individual;Ledecky;Katie;USA;America;USA;Katie Ledecky (USA);Gold
42109;2017;Women;Women;800m Freestyle;Individual;Li;Bingjie;CHN;Asia;CHN;Bingjie Li (CHN);Silver
42110;2017;Women;Women;800m Freestyle;Individual;Smith;Leah;USA;America;USA;Leah Smith (USA);Bronze
42154;2017;Women;Women;1500m Freestyle;Individual;Ledecky;Katie;USA;America;USA;Katie Ledecky (USA);Gold
42155;2017;Women;Women;1500m Freestyle;Individual;Belmonte Garcia;Mireia;ESP;Europe;ESP;Mireia Belmonte Garcia (ESP);Silver
42156;2017;Women;Women;1500m Freestyle;Individual;Quadarella;Simona;ITA;Europe;ITA;Simona Quadarella (ITA);Bronze
42184;2017;Women;Women;50m Backstroke;Individual;Medeiros;Etiene;BRA;America;BRA;Etiene Medeiros (BRA);Gold
42185;2017;Women;Women;50m Backstroke;Individual;Fu;Yuanhui;CHN;Asia;CHN;Yuanhui Fu (CHN);Silver
42186;2017;Women;Women;50m Backstroke;Individual;Herasimenia;Aliaksandra;BLR;Europe;BLR;Aliaksandra Herasimenia (BLR);Bronze
42271;2017;Women;Women;100m Backstroke;Individual;Masse;Kylie;CAN;America;CAN;Kylie Masse (CAN);Gold
42272;2017;Women;Women;100m Backstroke;Individual;Baker;Kathleen;USA;America;USA;Kathleen Baker (USA);Silver
42273;2017;Women;Women;100m Backstroke;Individual;Seebohm;Emily;AUS;Oceania;AUS;Emily Seebohm (AUS);Bronze
42354;2017;Women;Women;200m Backstroke;Individual;Seebohm;Emily;AUS;Oceania;AUS;Emily Seebohm (AUS);Gold
42355;2017;Women;Women;200m Backstroke;Individual;Hosszu;Katinka;HUN;Europe;HUN;Katinka Hosszu (HUN);Silver
42356;2017;Women;Women;200m Backstroke;Individual;Baker;Kathleen;USA;America;USA;Kathleen Baker (USA);Bronze
42410;2017;Women;Women;50m Breaststroke;Individual;King;Lilly;USA;America;USA;Lilly King (USA);Gold
42411;2017;Women;Women;50m Breaststroke;Individual;Efimova;Yuliya;RUS;Europe;RUS;Yuliya Efimova (RUS);Silver
42412;2017;Women;Women;50m Breaststroke;Individual;Meili;Katie;USA;America;USA;Katie Meili (USA);Bronze
42487;2017;Women;Women;100m Breaststroke;Individual;King;Lilly;USA;America;USA;Lilly King (USA);Gold
42488;2017;Women;Women;100m Breaststroke;Individual;Meili;Katie;USA;America;USA;Katie Meili (USA);Silver
42489;2017;Women;Women;100m Breaststroke;Individual;Efimova;Yuliya;RUS;Europe;RUS;Yuliya Efimova (RUS);Bronze
42564;2017;Women;Women;200m Breaststroke;Individual;Efimova;Yuliya;RUS;Europe;RUS;Yuliya Efimova (RUS);Gold
42565;2017;Women;Women;200m Breaststroke;Individual;Galat;Bethany;USA;America;USA;Bethany Galat (USA);Silver
42566;2017;Women;Women;200m Breaststroke;Individual;Shi;Jinglin;CHN;Asia;CHN;Jinglin Shi (CHN);Bronze
42624;2017;Women;Women;50m Butterfly;Individual;Sjoestroem;Sarah;SWE;Europe;SWE;Sarah Sjoestroem (SWE);Gold
42625;2017;Women;Women;50m Butterfly;Individual;Kromowidjojo;Ranomi;NED;Europe;NED;Ranomi Kromowidjojo (NED);Silver
42626;2017;Women;Women;50m Butterfly;Individual;Osman;Farida;EGY;Africa;EGY;Farida Osman (EGY);Bronze
42707;2017;Women;Women;100m Butterfly;Individual;Sjoestroem;Sarah;SWE;Europe;SWE;Sarah Sjoestroem (SWE);Gold
42708;2017;Women;Women;100m Butterfly;Individual;McKeon;Emma;AUS;Oceania;AUS;Emma McKeon (AUS);Silver
42709;2017;Women;Women;100m Butterfly;Individual;Dahlia;Kelsi;USA;America;USA;Kelsi Dahlia (USA);Bronze
42777;2017;Women;Women;200m Butterfly;Individual;Belmonte Garcia;Mireia;ESP;Europe;ESP;Mireia Belmonte Garcia (ESP);Gold
42778;2017;Women;Women;200m Butterfly;Individual;Hentke;Franziska;GER;Europe;GER;Franziska Hentke (GER);Silver
42779;2017;Women;Women;200m Butterfly;Individual;Hosszu;Katinka;HUN;Europe;HUN;Katinka Hosszu (HUN);Bronze
42836;2017;Women;Women;200m Medley;Individual;Hosszu;Katinka;HUN;Europe;HUN;Katinka Hosszu (HUN);Gold
42837;2017;Women;Women;200m Medley;Individual;Ohashi;Yui;JPN;Asia;JPN;Yui Ohashi (JPN);Silver
42838;2017;Women;Women;200m Medley;Individual;Cox;Madisyn;USA;America;USA;Madisyn Cox (USA);Bronze
42896;2017;Women;Women;400m Medley;Individual;Hosszu;Katinka;HUN;Europe;HUN;Katinka Hosszu (HUN);Gold
42897;2017;Women;Women;400m Medley;Individual;Belmonte Garcia;Mireia;ESP;Europe;ESP;Mireia Belmonte Garcia (ESP);Silver
42898;2017;Women;Women;400m Medley;Individual;Pickrem;Sydney;CAN;America;CAN;Sydney Pickrem (CAN);Bronze
42931;2017;Women;Women;4 x 100m Freestyle;Relay;Comerford;Mallory;USA;America;USA;Mallory Comerford (USA);Gold
42932;2017;Women;Women;4 x 100m Freestyle;Relay;Dahlia;Kelsi;USA;America;USA;Kelsi Dahlia (USA);Gold
42933;2017;Women;Women;4 x 100m Freestyle;Relay;Ledecky;Katie;USA;America;USA;Katie Ledecky (USA);Gold
42934;2017;Women;Women;4 x 100m Freestyle;Relay;Manuel;Simone;USA;America;USA;Simone Manuel (USA);Gold
42935;2017;Women;Women;4 x 100m Freestyle;Relay;Jack;Shayna;AUS;Oceania;AUS;Shayna Jack (AUS);Silver
42936;2017;Women;Women;4 x 100m Freestyle;Relay;Campbell;Bronte;AUS;Oceania;AUS;Bronte Campbell (AUS);Silver
42937;2017;Women;Women;4 x 100m Freestyle;Relay;Elmslie;Brittany;AUS;Oceania;AUS;Brittany Elmslie (AUS);Silver
42938;2017;Women;Women;4 x 100m Freestyle;Relay;McKeon;Emma;AUS;Oceania;AUS;Emma McKeon (AUS);Silver
42939;2017;Women;Women;4 x 100m Freestyle;Relay;Busch;Kim;NED;Europe;NED;Kim Busch (NED);Bronze
42940;2017;Women;Women;4 x 100m Freestyle;Relay;Heemskerk;Femke;NED;Europe;NED;Femke Heemskerk (NED);Bronze
42941;2017;Women;Women;4 x 100m Freestyle;Relay;van der Meer;Maud;NED;Europe;NED;Maud van der Meer (NED);Bronze
42942;2017;Women;Women;4 x 100m Freestyle;Relay;Kromowidjojo;Ranomi;NED;Europe;NED;Ranomi Kromowidjojo (NED);Bronze
